imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,non-us,worlwide_gross_income_ccy,worlwide_gross_income_value
tt0119721,Mrityudaata,Mrityudaata,1997,1997-05-25,"Action, Drama, Musical",158,India,Hindi,Mehul Kumar,"Mehul Kumar, Mehul Kumar",Amitabh Bachchan Corporation Limited (A.B.C.L.),"Amitabh Bachchan, Dimple Kapadia, Karisma Kapoor, Arbaaz Ali Khan, Paresh Rawal, Mukesh Rishi, Ashish Vidyarthi, Tiku Talsania, Mushtaq Khan, Avtar Gill, Dinesh Hingoo, Vikas Anand, Mukesh Rawal, Dharmesh Tiwari, Brownie",Dr Ram Prasad Ghayal (Amitabh) is a surgeon whose scalpel proves to be a magic wand. He has a wife called Janaki (Dimple) and a brother called Bharat. Bharat is in love with a dancing doll ...,2.5,354,,,,,6.0,1.0,1,,
tt4505180,Le coeur régulier,Le coeur régulier,2016,2016-03-30,Drama,95,"France, Belgium, Canada","French, English",Vanja d'Alcantara,"Olivier Adam, Emmanuelle Beaugrand-Champagne",Blue Monday Productions,"Isabelle Carré, Jun Kunimura, Niels Schneider, Fabrizio Rongione, Mugi Kadowaki, Masanobu Andô, Nana Nagao","After her brother's death, Alice leave France for Japan and takes refuge in a small village just above the cliffs. Her brother Nathan said to her before he died that he finally founded ...",6.0,122,,,,,,7.0,1,,
tt4221602,O Leão da Estrela,O Leão da Estrela,2015,2015-11-26,Comedy,110,Portugal,Portuguese,Leonel Vieira,Tiago Santos,Skydreams Entertainment,"Miguel Guilherme, Sara Matos, Ana Varela, Dânia Neto, Manuela Couto, André Nunes, Aldo Lima, Alexandra Lencastre, José Raposo, Vítor Norte, Manuel Marques, Júlio César, Miguel Melo, Welket Bungué, Alfredo Brito","The story revolves around Anastácio, an supporter of Leões de Alcochete and Mr. Barata, an supporter of Inferno Futebol Clube. One day, the two teams face each other. Which team will win?",6.1,570,,,,,,2.0,1,,
tt0058368,L'ispettore spara a vista,Le monocle rit jaune,1964,1965-04-24,"Comedy, Thriller",100,"France, Italy","French, Chinese, English",Georges Lautner,"Colonel Rémy, Jacques Robert",Les Films Marceau,"Paul Meurisse, Marcel Dalio, Olivier Despax, Edward Meeks, Henri Nassiet, Pierre Richard, Michel Duplaix, Renée Saint-Cyr, Holley Wong, Cheng-Liang Kwan, Lily Hong-Kong, Robert Dalban, Barbara Steele",A French agent goes after a gang of Asian terrorists who plan to blow up an American nuclear aircraft carrier.,6.3,208,,,,,1.0,2.0,1,,
tt0065711,L'esecutore,The Executioner,1970,1970-05-01,"Drama, Thriller",107,UK,English,Sam Wanamaker,"Jack Pulman, Gordon McDonell",Ameran Films,"George Peppard, Joan Collins, Judy Geeson, Oskar Homolka, Charles Gray, Nigel Patrick, Keith Michell, George Baker, Alexander Scourby, Peter Bull, Ernest Clark, Peter Dyneley, Gisela Dali, Stefan Gryff",A British Intelligence Agent must track down a fellow spy suspected of being a double agent.,5.9,324,,,,,12.0,4.0,1,,
tt0113173,Girl in the Cadillac,Girl in the Cadillac,1995,1995-10-24,"Adventure, Crime, Drama",89,USA,English,Lucas Platt,"James M. Cain, John Warren",Overseas FilmGroup,"Erika Eleniak, William McNamara, Michael Lerner, Bud Cort, Ed Lauter, Valerie Perrine, William Shockley, Leland Orser, Mark Voland, Meredith Salenger, Ed Bernard, Tim Choate, Patrick Thomas O'Brien, Dink O'Neal, Gary Anello","A runaway meets up with a young man in the bus station who leads her to a rendezvous with two others who are planning a bank robbery. She is convinced to drive the getaway car for $5,000 ...",6.0,193,,,,,3.0,1.0,0,,
tt1487118,Chalet Girl,Chalet Girl,2011,2011-03-16,"Comedy, Romance, Sport",97,"UK, Germany, Austria","English, German",Phil Traill,Tom Williams,UK Film Council,"Miquita Oliver, Rick Edwards, Felicity Jones, Bill Bailey, Rebecca Lacey, Chandra Ruegg, Tom Goodman-Hill, Angela Curran, Jessica Hynes, Charlie Tebbetts, Jo Martin, Tamsin Egerton, Georgia King, Mario Netzer, Gregor Bloéb","Former skateboard champion Kim wants to make more money after her mother's tragic death. She joins the elite posh servicing company, which sends her off to Austria.",6.3,23565,,$ 1710,$ 5468650,42.0,37.0,67.0,1,$,5468650.0
tt1236371,Mistérios de Lisboa,Mistérios de Lisboa,2010,2010-10-20,"Drama, Mystery, Romance",272,"Portugal, France","Portuguese, French, English, Italian",Raoul Ruiz,"Camilo Castelo Branco, Carlos Saboga",Clap Filmes,"Adriano Luz, Maria João Bastos, Ricardo Pereira, Clotilde Hesme, Afonso Pimentel, João Arrais, Albano Jerónimo, João Baptista, Martin Loizillon, Julien Alluguette, Rui Morisson, Joana de Verona, Carloto Cotta, Maria João Pinho, José Manuel Mendes","Follows a jealous countess, a wealthy businessman, and a young orphaned boy across Portugal, France, Italy and Brazil where they connect with a variety of mysterious individuals.",7.4,3118,EUR 2500000,$ 110507,$ 300132,82.0,22.0,173.0,1,$,300132.0
tt0805564,Lars e una ragazza tutta sua,Lars and the Real Girl,2007,2008-01-11,"Comedy, Drama, Romance",106,"USA, Canada","English, Spanish",Craig Gillespie,Nancy Oliver,Metro-Goldwyn-Mayer (MGM),"Ryan Gosling, Emily Mortimer, Paul Schneider, R.D. Reid, Kelli Garner, Nancy Beatty, Doug Lennox, Joe Bostick, Liz Gordon, Nicky Guadagni, Patricia Clarkson, Karen Robinson, Maxwell McCabe-Lokos, Billy Parrott, Sally Cahill",A delusional young man strikes up an unconventional relationship with a doll he finds on the Internet.,7.3,136526,$ 12000000,$ 5972884,$ 11293663,70.0,344.0,231.0,1,$,11293663.0
tt6862864,Tango d'amore,Another Tango,2018,2018-05-22,"Drama, Romance",82,USA,English,Sean Michael Beyer,"Sean Michael Beyer, Kenneth Lemm",G It's Entertainment,"Lexi Giovagnoli, Brant Daugherty, Sarah Blades, Tomoko Karina, Alejandro Razo, Abbey Finch, Suzie Haines, London Wright, Arischa Conner, Nick Pasqual, Sean Michael Beyer, Christian Brunetti, Maureen Renee Hughes, Jan Hartsell, J.J. Sykes",Former high school sweethearts reluctantly reunite for a dance competition and attempt to save the small town's failing dance studio.,5.2,166,,,,,4.0,,0,,
tt0021599,Alice in Wonderland,Alice in Wonderland,1931,1931-09-30,Fantasy,55,USA,English,Bud Pollard,"Lewis Carroll, John E. Goodson",Metropolitan Studios,"Ruth Gilbert, Ralph Hertz, Lillian Ardell, Mabel Wright, Tom Corless, Leslie King, Meyer Berensen, Raymond Schultz, Jimmy Rosen, Vie Quinn, N.R. Cregan, Patrick Glasgow, Gus Alexander, Charles Silvern, Pat Gleason",A young girl named Alice falls down a rabbit-hole and wanders into the strange world of Wonderland.,4.6,116,,,,,5.0,3.0,0,,
tt0224238,Tenshi no harawata: Nami,Tenshi no harawata: Nami,1979,1979-07-07,"Drama, Thriller",98,Japan,Japanese,Noboru Tanaka,"Takashi Ishii, Takashi Ishii",Nikkatsu,"Eri Kanuma, Takeo Chii, Mimi Sawaki, Miyako Yamaguchi, Kyôko Aoyama, Masato Furuoya, Rie Hayashi, Ryôichi Kusanagi, Yûichi Minato, Minako Mizushima, Saburô Shôji, Hiroshi Unayama","This is the third film in the Angel Guts series. It tells the story of Nami, a young female journalist. As she investigates the brutal stories of rape victims, she finds herself becoming ...",6.4,181,,,,,6.0,10.0,1,,
tt0399365,Monstertorsdag,Monstertorsdag,2004,2004-10-15,"Drama, Romance, Sport",99,Norway,"Norwegian, Danish",Arild Østin Ommundsen,"Gro Elin Hjelle, Arild Østin Ommundsen",Canal+ Productions,"Vegar Hoel, Silje Salomonsen, Andreas Cappelen, Kim Bodnia, Christian Skolmen, Iben Hjejle, Marko Iversen Kanic, Gaute Garlid, Lasse August Dørum Backer, Kristoffer Joner, Reidar Ewing, Terje Torkildsen, Are Flåøjen, Nina Lill Veste, Torfinn Nag","A quirky romantic drama set in remote coastal Norway takes the viewer on a tumultuous ride through surfing aspirations, extreme weather and love.",6.3,730,NOK 12000000,,$ 533087,,3.0,7.0,1,$,533087.0
tt0107611,Mr. Jones,Mr. Jones,1993,1994-01-14,"Drama, Romance",114,USA,English,Mike Figgis,"Eric Roth, Eric Roth",Rastar Productions,"Richard Gere, Lena Olin, Anne Bancroft, Tom Irwin, Delroy Lindo, Bruce Altman, Lauren Tom, Lisa Malkiewicz, Thomas Kopache, Peter Jurasik, León Singer, Anna Maria Horsford, Edward Padilla, Baha Jackson, Epatha Harris","After being arrested during a manic episode, a man who suffers from bipolar disorder is treated by a psychiatrist who begins to develop romantic feelings towards him.",5.8,6732,$ 25000000,$ 8345845,$ 8345845,,36.0,15.0,0,$,8345845.0
tt0083157,T'empêches tout le monde de dormir,T'empêches tout le monde de dormir,1982,1982-03-31,Comedy,86,France,French,Gérard Lauzier,"Gérard Lauzier, Gérard Lauzier",Les Films Ariane,"Daniel Auteuil, Catherine Alric, Anne Jousset, Philippe Khorsand, Tanya Lopert, Henri Déus, Jean-Gabriel Nordmann, Franck-Olivier Bonnet, Didier Kaminka, Paulette Frantz, Louise Chevalier, Anne Fabien, Aline Bertrand, Hélène Hily",,5.0,129,,,,,,,1,,
tt0459959,La regina del sole,La reine soleil,2007,2007-04-04,Animation,90,"Belgium, France, Hungary",French,Philippe Leclerc,"Gilles Adrien, Laurent Burtin",Belokan Productions,"Philippe Allard, Catherine Conet, Alexandra Corréa, Jean-Marc Delhausse, Patrick Donnay, Gérard Duquet, Daniel Dury, Nathalie Homs, Arnaud Léonard, Mathieu Moreau, Philippe Résimont, David Scarpuzza, Martin Spinhayer, Coralie Vanderlinden","Akhesa, lovely Princess 14, is far from imagining that one day reign over Egypt ... When this adventure begins, the impetuous young girl rebels against her father, Pharaoh Akhenaton. She ...",5.7,338,,,$ 1065754,,3.0,1.0,1,$,1065754.0
tt0848542,Arranged,Arranged,2007,2009-01-09,"Comedy, Drama, Romance",90,USA,"English, Hebrew, Arabic, Spanish","Diane Crespo, Stefan C. Schaefer","Stefan C. Schaefer, Stefan C. Schaefer",Cicala Filmworks,"Zoe Lister-Jones, Francis Benhamou, Mimi Lieber, John Rothman, Sarah Lord, Trevor Braun, Doris Belack, Laith Nakli, Jason Liebman, Marcia Jean Kurtz, Peggy Gormley, David Castro, Sanjit De Silva, Daniel London, Max Shulman",ARRANGED centers on the friendship between an Orthodox Jewish woman and a Muslim woman who meet as first-year teachers at a public school in Brooklyn. Over the course of the year they learn...,7.3,2788,$ 120000,$ 23571,$ 199891,,34.0,43.0,0,$,199891.0
tt0090233,Underworld,Underworld,1985,1986-04-18,"Action, Horror, Sci-Fi",103,UK,English,George Pavlou,"Clive Barker, James Caplin",Limehouse Productions,"Denholm Elliott, Steven Berkoff, Larry Lamb, Nicola Cowper, Irina Brook, Art Malik, Brian Croucher, Ingrid Pitt, Trevor Thomas, Clive Panto, Sean Chapman, Candy Davis, Karen Gould, Jeanette Landry, Mark West","When high class hooker Nicole is kidnapped from her brothel, Rich businessman Hugo Motherskille hires her ex love Roy Bain to find her. Investigating the disappearance, he eventually finds ...",4.2,900,,,,,19.0,10.0,1,,
tt0066360,Sex and the Single Vampire,Sex and the Single Vampire,1970,1970,"Comedy, Horror",55,USA,English,Modunk Phreezer,F.N. Spelling,,"John Holmes, John Dullaghan, L.G. Allard, Jesse Moreno, Sandy Dempsey, Stephanie Sarver, Kathy Hilton, Lu Tomeny, Chocolat Mousse",Count Spatula's house is invaded by a group of swingers wanting to have sex in a haunted house.,4.2,107,,,,,4.0,2.0,0,,
tt0041429,Il grande amante,The Great Lover,1949,1949-11-23,"Comedy, Musical, Romance",80,USA,English,Alexander Hall,"Edmund Beloin, Melville Shavelson",Hope Enterprises,"Bob Hope, Rhonda Fleming, Roland Young, Roland Culver, Richard Lyon, Gary Gray, Jerry Hunter, Jackie Jackson, Wright Esser, Orley Lindgren, Curtis Loys Jackson Jr., George Reeves, Jim Backus, Sig Arno","On an ocean liner, an inept scoutmaster pursues a duchess while a killer pursues him.",6.6,390,,,,,9.0,1.0,0,,
tt0101610,Confesión a Laura,Confesión a Laura,1990,1991,Drama,90,"Colombia, Cuba, Spain",Spanish,Jaime Osorio Gómez,"Alexandra Cardona Restrepo, Alexandra Cardona Restrepo",Compañía de Fomento Cinematográfico,"Vicky Hernández, Gustavo Londoño, María Cristina Gálvez, Walter Rojas","The action is situated in Colombia on April 9, 1948, date in which took place the famous ""Bogotazo"". It is a story of love frustrated by political circumstances. Laura, a spinster ...",7.0,204,,,,,1.0,,1,,
tt0050326,Don Chisciotte,Don Kikhot,1957,1962,Drama,110,Soviet Union,Russian,Grigoriy Kozintsev,"Miguel de Cervantes y Saavedra, Evgeniy Shvarts",Lenfilm Studio,"Nikolay Cherkasov, Yuriy Tolubeev, Serafima Birman, Svetlana Grigoreva, Vladimir Maksimov, Viktor Kolpakov, Lyudmila Kasyanova, Tamilla Agamirova, Georgiy Vitsin, Bruno Frejndlikh, Lidiya Vertinskaya, Galina Volchek, Olga Vikladt, Aleksandr Benyaminov, S. Tsomayev","Senor Quexana has read so many books on chivalry that he believes that he is the knight Don Quixote de la Mancha. So Don Quixote sets off on his horse, accompanied by his squire Sancho ...",7.4,754,,,,,3.0,8.0,1,,
tt1522145,Khwaam jam sun... Tae rak chan yao,Khwaam jam sun... Tae rak chan yao,2009,2009-03-05,"Drama, Romance",117,Thailand,Thai,Yongyoot Thongkongtoon,"Nontra Kumwong, Aummaraporn Phandintong",GMM Tai Hub (GTH),"Arak Amornsupasiri, Yarinda Bunnag, Sunsanee Wattananukul, James Alexander Mackie, Krissana Sreadthatamrong","Some people spend most of their lives trying to forget their first love, but some spend a lifetime reminiscing about their last love. Since men are not goldfish, they don't easily forget ...",7.0,305,,,$ 1399311,,,5.0,1,$,1399311.0
tt0069029,Un abito da sposa macchiato di sangue,La novia ensangrentada,1972,1972-09-30,Horror,100,Spain,Spanish,Vicente Aranda,"Vicente Aranda, Sheridan Le Fanu",Morgana Films,"Simón Andreu, Maribel Martín, Alexandra Bastedo, Dean Selmier, Ángel Lombarte, Montserrat Julió, Rosa M. Rodriguez","Newlywed Susan is haunted by visions of Mircalla Karnstein, a centuries-old bride who murdered her husband on their wedding night.",6.2,1617,,,,,38.0,48.0,1,,
tt1663316,Bambara Walalla,Bambara Walalla,2009,2009,"Drama, Thriller",108,Sri Lanka,"Shanghainese, Sinhalese",Athula Liyanage,Athula Liyanage,,"Damitha Abeyratne, Nita Fernando, Bimal Jayakodi, Athula Liyanage, Sriyantha Mendis, Anuruddhika Padukkage, Mahendra Perera",An Ordinary meaningless existence can suddenly change by life and death,6.9,125,,,,,,,1,,
tt4679144,Blanka,Blanka,2015,2017-07-29,Drama,75,"Italy, Philippines, Japan",Tagalog,Kohki Hasei,,Biennale College - Cinema,"Don Gordon Bell, Jomar Bisuyo, Raymond Camacho, Cydel Gabutero, Peter Millari, Ruby Ruiz","Abandoned in the shabby urban slums of Manila, the 11-year-old street urchin, Blanka, struggles for survival in a cruel world to succeed in her ultimate goal: to create the best family money can buy.",7.0,232,$ 250000,,$ 2042,,3.0,9.0,1,$,2042.0
tt3859138,Gates of Darkness,Gates of Darkness,2019,2019-10-01,"Drama, Horror, Mystery",91,"USA, France, Nepal","English, French",Don E. FauntLeRoy,"Lesley-Anne Down, Robert Hickman",Stephen G. Perry,"Randy Shelly, Tobin Bell, John Savage, Adrienne Barbeau, Mary Mouser, Alisha Boe, Alexandra Davies, Lesley-Anne Down, Brandon Beemer, Carlene Moore, Zen Gesner, James Clayton, Victoria Rose Mueller, Shane Schoeppner, Renee Dobre",A dramatic mystery where a haunted teen endures a terrifying exorcism in the hopes of unlocking shocking secrets about the church and his family.,4.2,264,,,,,14.0,,1,,
tt8463258,High Flash,High Flash,2018,2018-08-31,"Crime, Drama",110,Taiwan,Mandarin,Ching Shen Chuang,Garance Li-Wen Wang,Across Films,"Kang Ren Wu, Yi Ti Yao, Chia-Kuei Chen, Yi-wen Chen, Wei-Hua Lan, Lu-Hao Chu, Shao-Chieh Lee, Yi-Fan Hsu, Duncan Lai, Ivy Yin, Shao-Wen Yang, Edward Chu, Han-Chun Sha, Dao-Nan Wang, Chun Hong",Fisherman Ah-Hai is found dead from self-immolation during a large-scale protest against TL Petrochemical. The incident instantly makes media headlines; Ah-Hai is hailed as a martyr. ...,5.0,123,,,,,1.0,1.0,1,,
tt5562832,"6 Dynamic Laws for Success (in Life, Love & Money)","6 Dynamic Laws for Success (in Life, Love & Money)",2017,2017-09-28,Comedy,92,USA,English,Gregory Bayne,Gregory Bayne,MPS International,"Travis Swartz, Jennifer Lafleur, Sara Lynch, Lisa King Hawkes, Bennett Huhn, Ross Partridge, Glenn Hughes, Annie Bulow, Aaron Kiefer, Sean Small, Nikolas Thiede, Justin Ness, Kelly Lynae, Patti O'Hara, Cassie Mrozinski","Hidden in the pages of the self-help book ""6 Dynamic Laws for Success (In Life, Love & Money),"" an ex-used car salesman discovers a coded message purportedly revealing the location of 2.4 million dollars from a robbery gone bad.",6.8,100,,,,,8.0,4.0,0,,
tt1319032,Il Sogno di Mary,The Race,2009,2010-10-29,"Comedy, Drama, Sport",86,"Ireland, Germany",English,André F. Nebe,Rowan O'Neill,Grand Pictures,"Niamh McGirr, Susan Lynch, Colm Meaney, Jonathan Mason, Ciaran Flynn, Eoin McAndrew, Diarmuid Corr, Steve Blount, Ian Beattie, Michael Hayes, Tom Collins, Pat Laffan, Patch Connolly, Dessie Gallagher, Stephen Kelly",The story of an 11-year-old girl from a poor rural community who dreams of becoming a racing driver.,6.0,222,,,$ 3234,,1.0,13.0,1,$,3234.0
tt0126698,Tiger Claws II,Tiger Claws II,1996,1996-05-25,Action,92,Canada,English,J. Stephen Maunder,"Andreas Kyprianou, J. Stephen Maunder",Film One Productions,"Jalal Merhi, Bolo Yeung, Cynthia Rothrock, Ong Soo Han, Evan Lurie, Eric Lee, Paul Rapovski, Mike Chow, Brad Milne, R.J. Feher, Lazar Rockwood, Harry Mok, Ming Kwong So, Randy Daudlin, Michael John Lapointe","The cops Tarek Richards (Jalal Merhi) and Linda Masterson (Cynthia Rothrock) in New York on investigating mysterious murders of martial arts masters, whose bodies have wounds similar to ...",5.0,354,,,,,6.0,5.0,1,,
tt0115012,La triade di Shanghai,"Yao a yao, yao dao wai po qiao",1995,1996,"Crime, Drama, History",108,"France, China",Mandarin,Yimou Zhang,"Feiyu Bi, Li Xiao",Alpha Films,"Li Gong, Baotian Li, Xiaoxiao Wang, Xuejian Li, Chun Sun, Biao Fu, Shu Chen, Jiang Liu, Baoying Jiang, Qianquan Yang, Ying Gao, Weiming Gao, Shuliang Lian, Ya'nan Wang, Zhang Yayun",A provincial boy related to a Shanghai crime family is recruited by his uncle into cosmopolitan Shanghai in the 1930s to be a servant to a ganglord's mistress.,7.1,5070,,$ 2086101,$ 2086101,77.0,38.0,36.0,1,$,2086101.0
tt0466500,Råzone,Råzone,2006,2006-07-07,Drama,93,Denmark,Danish,Christian E. Christiansen,"Morten Dragsted, Christian E. Christiansen",Zentropa Entertainments,"Laura Christensen, Stephanie Leon, Julie R. Ølgaard, Sara Møller Olsen, Mette Riber Christoffersen, Cyron Melville, Murad Mahmoud, Henrik Birch, Hans Henrik Voetmann, Henrik Larsen, Claus List Mikkelsen, Sarah Boberg, Ebba Fjeldmose, Neel Rønholt, Mikkel Vadsholt","Christina is living in a suburb to Copenhagen. With her class mates Cecilie, Trine and Pernille, a tight-knit gang of girlfriends, she slacks her schoolwork, living mostly for the weekends ...",6.3,1203,EUR 546000,,,,5.0,1.0,1,,
tt0418004,Neverwas - La favola che non c'è,Neverwas,2005,2006-08-04,"Drama, Fantasy, Mystery",103,Canada,English,Joshua Michael Stern,Joshua Michael Stern,Kingsgate Films,"Aaron Eckhart, Ian McKellen, Brittany Murphy, Nick Nolte, Jessica Lange, William Hurt, Bill Bellamy, Alan Cumming, Vera Farmiga, Michael Moriarty, Ken Roberts, Cynthia Stevenson, Lorena Gale, Tabitha St. Germain, Tim Henry","A psychiatrist searches for insight into the life of his father, who was an acclaimed children's author. But he is shocked when his journey leads him to believe that the fantasy-land his father wrote about might actually exist.",6.6,6426,,,$ 11246,,41.0,17.0,1,$,11246.0
tt2518370,The One I Wrote for You,The One I Wrote for You,2014,2014-12-05,"Drama, Family, Music",110,USA,English,Andrew Lauer,"David Kauffman, David Kauffman",,"Cheyenne Jackson, Kevin Pollak, Christine Woods, Avi Lake, Christopher Lloyd, Rafael de la Fuente, Cameron Kauffman, Enid Graham, Douglas Caballero, Rushi Kota, Brad Leland, ErinRose Widner, Andrew Sensenig, Amanda Phillips, Evelyn Hurley","A singer and songwriter, who gave up his dream is entered into a Reality TV songwriting contest. But after losing the first two rounds, he takes on a win-at-all-costs attitude, even if winning means losing himself.",6.0,290,,$ 58872,$ 58872,,6.0,3.0,0,$,58872.0
tt1209361,Sutures,Sutures,2009,2009-10-04,"Horror, Thriller",83,USA,English,Tammi Sutton,"Brian Moon, Carlos Lauchu",Sutures LLC,"Andrew Prine, Jason London, Carlos Lauchu, Allison Lange, B.J. Britt, Azie Tesfai, Nick Holmes, Kate French, C.J. Thomason, Jeff Burr, Lisette Bross, Kevin Strom, Joe Unger, Walt Osborne, Timothy Muskatell","A group of longtime friends converge on a fatal course with destiny when they cross paths with Alexander Tatum, a mercenary surgeon. He is a hunter with the keen skill of one who has also ...",4.1,1455,,,,,10.0,9.0,0,,
tt0054119,Ingenui perversi,Niewinni czarodzieje,1960,1962-02-01,"Drama, Music, Romance",87,Poland,Polish,Andrzej Wajda,"Jerzy Andrzejewski, Jerzy Skolimowski",P.P. Film Polski,"Tadeusz Lomnicki, Krystyna Stypulkowska, Wanda Koczeska, Kalina Jedrusik, Teresa Szmigielówna, Zbigniew Cybulski, Roman Polanski, Andrzej Nowakowski, Andrzej Gawronski",A young doctor is tired of being sought by women. One night he meets a young girl who all but forces herself into his room where they talk of morals and love. But he loses her when he goes ...,7.4,1096,,,,,2.0,13.0,1,,
tt0122247,Serial Killing 4 Dummys,Serial Killing 4 Dummys,2004,2004-03-30,"Comedy, Horror, Mystery",89,USA,English,Trace Slobotkin,Trace Slobotkin,Parlay Productions,"Thomas Haden Church, Justin Urich, Lisa Loeb, Rick Overton, George Murdock, Barbara Niven, Stuart Stone, Raymond O'Connor, Esther Scott, Elise Ballard, Corey Feldman, Jennifer Loto, Katherine D'Armond, Chris Weber, Mark Thompson","When a disgruntled high school senior gets hassled for his lack of ambition, he decides to devote his energy into becoming a serial killer. He starts out small until he meets the girl of his dreams who wants to be his first victim.",5.3,718,,,,,14.0,7.0,0,,
tt3640226,Dangerous Mind of a Hooligan,Dangerous Mind of a Hooligan,2014,2014-05-19,Crime,78,UK,English,Greg Hall,Greg Hall,Runaway Features,"Samuel Anoyke, Roger Griffiths, Shane Hart, Marcus Langford, Paul Marlon, Bharat Mistri, Kumud Pant, Simon Phillips, Matt Sapsford, Mark Savage, Lynn Thomas, Nick Thomas-Webster","Five criminals unknown to each other are hired to complete a bank robbery. What should have been a smooth operation soon descends into paranoia, violence and horror.",3.3,389,$ 3000000,,,,9.0,2.0,1,,
